Date,Time,Val1,Sensore Val1,Val2,Sensore Val2,Val3,Sensore Val3,Val4,Sensore Val4,Val5,Sensore O3,Temperature,Relative Humidity,Absolute Humidity
27/06/2004,15:00:00,0.7,842,-200,4.2,40,1163,54,1294,722,490,41.8,11.9,0.9476
27/06/2004,16:00:00,1.2,990,-200,6.9,70,967,90,1488,852,669,42.2,14.2,1.1609
27/06/2004,17:00:00,1.6,1042,-200,7.9,95,916,109,1537,894,800,41.4,15.5,1.2089
27/06/2004,18:00:00,1.6,1089,-200,7.9,90,879,110,1609,893,791,38.9,21.4,1.4605
27/06/2004,19:00:00,1.7,1102,-200,10.3,90,799,103,1685,990,849,34.3,26,1.3865
27/06/2004,20:00:00,2,1095,-200,10.5,111,799,120,1695,996,934,32.7,27.7,1.3439
27/06/2004,21:00:00,2.3,1116,-200,12.7,135,761,134,1784,1075,1081,30.5,30.4,1.3031
27/06/2004,22:00:00,2.4,1105,-200,11.9,146,777,137,1751,1046,1102,29,33.6,1.3277
27/06/2004,23:00:00,1.7,1018,-200,9.3,100,830,99,1636,950,914,28.2,36.6,1.3781
28/06/2004,0:00:00,1.2,991,-200,7.9,69,857,78,1616,896,926,27.2,38.9,1.3821
28/06/2004,1:00:00,1,923,-200,5,47,952,63,1508,765,786,26.7,40,1.3754
28/06/2004,2:00:00,0.6,874,-200,3.4,26,1049,41,1444,679,619,26,41.2,1.3598
28/06/2004,3:00:00,0.5,846,-200,3.2,-200,1068,-200,1464,662,633,22.8,50.1,1.3677
28/06/2004,4:00:00,0.4,838,-200,2.7,24,1079,39,1438,632,634,24,46.6,1.37
28/06/2004,5:00:00,0.5,827,-200,3.1,55,1075,60,1447,656,722,24,46.4,1.3689
28/06/2004,6:00:00,0.7,901,-200,5,47,984,54,1552,763,717,23.7,47.1,1.3602
28/06/2004,7:00:00,3.2,1291,-200,20.7,209,603,119,2172,1316,1445,23.6,47.3,1.3634
28/06/2004,8:00:00,5.6,1441,-200,32.4,348,503,159,2568,1606,1786,25.5,43.1,1.3891
28/06/2004,9:00:00,4.6,1363,-200,24.2,337,565,182,2199,1410,1791,28.5,36.8,1.4128
28/06/2004,10:00:00,3.3,1218,-200,16.6,280,671,183,1907,1198,1413,32.6,28,1.3566
28/06/2004,11:00:00,2.1,1132,-200,13.2,169,751,144,1795,1091,1092,36.3,23.4,1.3902
28/06/2004,12:00:00,1.9,1103,-200,12.3,126,770,118,1748,1060,940,37.5,21.5,1.3673
28/06/2004,13:00:00,1.9,1081,-200,12.1,108,770,106,1773,1053,883,39.6,19,1.3447
28/06/2004,14:00:00,1.6,1079,-200,11.1,93,793,97,1739,1018,850,40.1,19.3,1.4013
28/06/2004,15:00:00,2,1167,-200,13.1,112,741,129,1820,1087,928,40.4,20,1.4854
28/06/2004,16:00:00,1.8,1148,-200,11.6,110,772,130,1720,1037,835,39.9,20.1,1.4495
28/06/2004,17:00:00,2.9,1221,-200,17.7,188,670,163,1905,1230,1157,39.1,19.6,1.3542
28/06/2004,18:00:00,3.4,1255,-200,19.5,203,640,160,2023,1283,1232,37,21.9,1.3503
28/06/2004,19:00:00,3.1,1245,-200,19.7,167,635,140,2067,1287,1288,33.9,26.8,1.3899
28/06/2004,20:00:00,2.5,1162,-200,15.1,116,687,115,1912,1151,1143,31.9,30.6,1.4201
28/06/2004,21:00:00,1.8,1079,-200,11.1,89,754,92,1760,1020,1014,29.7,33.9,1.3874
28/06/2004,22:00:00,1.8,1091,-200,11.7,103,744,99,1786,1038,1088,28.6,36.8,1416
28/06/2004,23:00:00,2,1085,-200,11.7,100,745,96,1790,1039,1092,27.8,38.7,1.4187
29/06/2004,0:00:00,1.5,1050,-200,9.7,86,780,80,1748,966,1090,27.8,40,1.4691
29/06/2004,1:00:00,0.8,941,-200,6,52,873,65,1592,814,979,27.5,41.3,1.4962
29/06/2004,2:00:00,0.4,891,-200,3.9,27,980,46,1534,705,806,27.3,41.6,1.4906
29/06/2004,3:00:00,0.3,842,-200,2.6,-200,1080,-200,1480,624,712,26,44.2,1.4657
29/06/2004,4:00:00,-200,850,-200,2.8,35,1048,57,1519,639,853,24.8,48,1.4857
29/06/2004,5:00:00,0.5,863,-200,3,42,1055,54,1504,652,816,25.9,45.1,1.4889
29/06/2004,6:00:00,0.7,956,-200,5.4,57,928,62,1634,784,934,25.3,47.6,1.5108
29/06/2004,7:00:00,3.4,1384,-200,23.5,228,552,102,2316,1391,1548,24.7,49.5,1.5201
29/06/2004,8:00:00,5.7,1502,-200,33.5,350,459,140,2622,1631,1858,27.1,43.1,1.5224
29/06/2004,9:00:00,3.2,1219,-200,15.5,232,642,121,1963,1163,1410,28.3,39.8,1.5053
29/06/2004,10:00:00,2.7,1237,-200,15.3,206,663,132,1968,1157,1334,32.4,32.3,1.5484
29/06/2004,11:00:00,2.1,1181,-200,12.8,159,706,122,1870,1078,1140,35.4,27.8,1.5733
29/06/2004,12:00:00,2.8,1251,-200,15.2,184,682,148,1955,1154,1111,35.5,27.4,1.5635
29/06/2004,13:00:00,2.5,1214,-200,15.7,136,681,133,1963,1170,1054,37.8,24.4,1.5722
29/06/2004,14:00:00,2.1,1166,-200,12.3,124,726,130,1825,1062,924,37.2,25.5,1.5914
29/06/2004,15:00:00,2.5,1226,-200,15.3,133,683,141,1912,1157,1041,37.2,25.6,1.6014
29/06/2004,16:00:00,2.7,1265,-200,17.6,156,636,172,2040,1229,1282,38,25,1.6312
29/06/2004,17:00:00,3.7,1317,-200,21.5,200,593,198,2132,1338,1362,37.1,26.9,1.6635
29/06/2004,18:00:00,3.7,1372,-200,23.2,202,568,181,2268,1382,1441,36.9,27.8,1.7099
29/06/2004,19:00:00,4.6,1443,-200,25.6,286,543,202,2332,1443,1559,34.7,31.9,1.7325
29/06/2004,20:00:00,2.6,1200,-200,14.3,141,664,120,1979,1126,1198,31.9,38.4,1.7897
29/06/2004,21:00:00,2.5,1216,-200,14.4,117,655,115,1994,1130,1246,30.5,42.3,1.8173
29/06/2004,22:00:00,2.3,1160,-200,12.6,110,687,112,1929,1070,1192,29.3,45.8,1.8362
29/06/2004,23:00:00,2.2,1194,-200,13.7,100,667,97,1985,1106,1194,28.2,48.1,1.8144
30/06/2004,0:00:00,2.5,1199,-200,13.1,112,658,100,1954,1087,1252,27.3,51,1.8287
30/06/2004,1:00:00,0.9,965,-200,6.1,35,844,47,1681,818,777,26.8,52.4,1.8141
30/06/2004,2:00:00,0.8,961,-200,5.8,33,850,44,1683,801,798,26,54.9,1.8141
30/06/2004,3:00:00,0.7,901,-200,3.7,-200,952,-200,1586,697,800,26.8,51.9,1.8058
30/06/2004,4:00:00,0.5,864,-200,2.6,28,1052,42,1558,629,728,26.9,51.8,1805
30/06/2004,5:00:00,0.7,952,-200,4.6,49,892,57,1656,742,953,24.6,59.1,1.8013
30/06/2004,6:00:00,0.9,1009,-200,7.4,81,797,61,1738,875,1060,26.4,53.1,1.7987
30/06/2004,7:00:00,2.2,1225,-200,15.2,178,643,106,1992,1155,1338,27.3,46.4,1.6542
30/06/2004,8:00:00,2.8,1245,-200,16.7,223,628,136,2039,1202,1622,28.4,40.4,1.5442
30/06/2004,9:00:00,2.9,1265,-200,17,290,638,157,2015,1209,1812,30.8,37.1,1.6169
30/06/2004,10:00:00,2.9,1276,-200,18,274,642,171,2024,1241,1784,34.2,30.7,1.6252
30/06/2004,11:00:00,3,1232,-200,16.1,278,675,190,1920,1183,1509,37,26.5,1.6352
30/06/2004,12:00:00,2.5,1193,-200,13.4,152,698,155,1832,1097,1139,36.6,27.8,1676
30/06/2004,13:00:00,2.3,1162,-200,14,118,700,139,1857,1117,1044,36.9,26.9,1.6477
30/06/2004,14:00:00,2.1,1126,-200,13.4,141,723,152,1810,1097,1015,39.3,22.2,1552
30/06/2004,15:00:00,1.9,1089,-200,10.4,131,801,143,1675,993,825,38.5,22.4,1.5018
30/06/2004,16:00:00,2.3,1134,-200,12.7,171,747,168,1765,1073,1022,39.7,20.4,1.4594
30/06/2004,17:00:00,4.2,1388,-200,24.5,287,568,226,2250,1418,1913,38.8,24.2,1.6433
30/06/2004,18:00:00,4.9,1506,-200,27.8,267,506,207,2485,1499,2043,33.5,38,1939
30/06/2004,19:00:00,4.9,1352,-200,23.3,280,563,197,2205,1385,1661,34,32.9,1.7251
30/06/2004,20:00:00,3.5,1217,-200,17.6,224,641,158,2040,1227,1404,31.9,33.7,1.5663
30/06/2004,21:00:00,2.5,1149,-200,14.5,137,688,124,1936,1132,1233,30.2,37.6,1587
30/06/2004,22:00:00,2.5,1156,-200,14.4,118,688,110,1941,1129,1181,28.9,41,1.6096
30/06/2004,23:00:00,2.6,1180,-200,14.2,128,678,112,1921,1122,1272,27.8,45.2,1.6604
01/07/2004,0:00:00,2.3,1109,-200,12.9,111,696,102,1874,1080,1190,27.1,47.4,1.6701
01/07/2004,1:00:00,1.5,1032,-200,9.9,66,763,77,1800,974,982,26.2,49.4,1.6555
01/07/2004,2:00:00,0.9,893,-200,5.1,36,918,50,1607,767,805,26.9,49.3,1.7196
01/07/2004,3:00:00,0.6,848,-200,2.8,-200,1079,-200,1536,642,654,26.3,50.8,1.7058
01/07/2004,4:00:00,0.6,850,-200,3.2,31,1038,40,1568,664,727,24.9,54.6,1.6908
01/07/2004,5:00:00,0.8,938,-200,5.4,75,879,66,1685,782,1001,23.4,58.6,1.6651
01/07/2004,6:00:00,0.9,948,-200,6.4,66,858,60,1711,828,994,24.4,55.2,1.6604
01/07/2004,7:00:00,2.4,1225,-200,17.1,154,625,85,2090,1214,1322,25.1,54.3,1.7057
01/07/2004,8:00:00,3.9,1380,-200,22.3,239,538,120,2337,1359,1617,26.6,51.2,1.7565
01/07/2004,9:00:00,2.9,1276,-200,14.6,246,628,134,2021,1138,1430,28.2,47.1,1.7752
01/07/2004,10:00:00,2.7,1246,-200,13.3,261,667,149,1942,1093,1357,31.6,39.4,1.7969
01/07/2004,11:00:00,2,1141,-200,10.5,179,767,125,1805,996,994,34.2,31.8,1.6837
01/07/2004,12:00:00,2.4,1199,-200,14.2,159,680,132,1940,1124,1054,36.6,27.1,1.6352
01/07/2004,13:00:00,2,1156,-200,12.2,111,710,114,1842,1056,945,37.6,26.9,1715
01/07/2004,14:00:00,1.8,1158,-200,10.1,101,751,110,1803,983,808,38.1,26.3,1.7213
01/07/2004,15:00:00,1.9,1163,-200,11.7,118,723,121,1814,1039,888,37.8,26.9,1.7392
01/07/2004,16:00:00,1.8,1078,-200,10.9,120,767,127,1730,1009,787,37.8,22.7,1.4653
01/07/2004,17:00:00,2.9,1244,-200,17.3,177,651,157,1949,1219,1077,36.9,24.7,1.5134
01/07/2004,18:00:00,3.3,1236,-200,18,186,637,169,1986,1239,1106,34.5,28.5,1531
01/07/2004,19:00:00,4.4,1364,-200,22.9,235,580,179,2168,1376,1356,32.5,30.9,1.4875
01/07/2004,20:00:00,3.4,1193,-200,16.5,195,675,149,1888,1196,1152,30.9,30.4,1338
01/07/2004,21:00:00,1.9,1078,-200,10.2,106,778,111,1697,985,925,28.7,34.7,1.3457
01/07/2004,22:00:00,2.1,1140,-200,11.6,107,726,112,1779,1035,1059,27.7,39.3,1.4372
01/07/2004,23:00:00,2.5,1239,-200,14.3,134,648,120,1930,1127,1201,26.8,45.1,1.5645
02/07/2004,0:00:00,2.3,1171,-200,13.3,117,669,105,1862,1093,1205,26.1,45.3,1.5115
02/07/2004,1:00:00,1.7,1065,-200,10,83,736,90,1733,977,1103,25.9,46.1,1.5174
02/07/2004,2:00:00,1.5,1024,-200,7.6,77,791,87,1662,882,1072,25.3,47.6,1513
02/07/2004,3:00:00,0.8,873,-200,3.4,-200,1010,-200,1501,679,713,26.6,43,1.4773
02/07/2004,4:00:00,-200,874,-200,3.3,37,1043,54,1513,668,737,25.3,47.2,1.5025
02/07/2004,5:00:00,0.5,887,-200,2.9,50,1046,61,1500,647,740,25.1,48,1.5115
02/07/2004,6:00:00,0.8,993,-200,5.6,60,888,63,1629,795,770,24.8,50.6,1.5654
02/07/2004,7:00:00,2.6,1299,-200,17.5,179,620,102,2077,1225,1327,25.7,49.7,1615
02/07/2004,8:00:00,4.9,1529,-200,29,300,476,149,2559,1526,1763,27.4,45.5,1.6396
02/07/2004,9:00:00,2.9,1320,-200,17,263,595,147,2052,1210,1477,29.3,40,1.6082
02/07/2004,10:00:00,2.8,1226,-200,15.6,265,650,158,1952,1168,1311,33.6,28.7,1.4693
02/07/2004,11:00:00,1.8,1105,-200,10.1,164,777,112,1745,980,980,34.6,27.7,1.4991
02/07/2004,12:00:00,1.8,1160,-200,11.7,122,720,108,1810,1040,961,35.6,27.2,1.5557
02/07/2004,13:00:00,1.9,1125,-200,12,125,730,120,1771,1051,923,36.9,23.3,1.4313
02/07/2004,14:00:00,1.7,1099,-200,11,125,763,117,1732,1015,839,38.8,20.7,1.4036
02/07/2004,15:00:00,1.7,1124,-200,11.2,115,745,119,1735,1021,827,38.1,22.6,1.4868
02/07/2004,16:00:00,1.9,1105,-200,10.5,162,778,149,1681,995,821,37.1,23,1.4229
02/07/2004,17:00:00,2.1,1035,-200,11.8,149,804,174,1647,1043,749,34.8,19.3,1.0543
02/07/2004,18:00:00,2.4,1065,-200,13.8,161,757,163,1691,1110,871,33.6,20.7,1059
02/07/2004,19:00:00,3,1051,-200,17.3,201,739,161,1729,1220,1077,31.4,18.5,0.8376
02/07/2004,20:00:00,2.8,1073,-200,14.2,209,752,154,1688,1124,1175,29.5,23.8,0.9623
02/07/2004,21:00:00,1.9,1008,-200,10.7,133,817,124,1588,1004,1125,27.4,27.1,0.9736
02/07/2004,22:00:00,2.1,1090,-200,12.7,133,745,122,1693,1073,1124,26.1,31.1,1.0338
02/07/2004,23:00:00,1.8,1048,-200,10.1,134,780,119,1643,983,1064,25.5,34,1.0935
03/07/2004,0:00:00,2.5,1131,-200,13.1,164,705,131,1738,1087,1240,24,37.8,1.1125
03/07/2004,1:00:00,1.1,953,-200,7.4,72,854,84,1528,874,899,24.2,37.3,1.1118
03/07/2004,2:00:00,0.7,897,-200,4.6,50,968,77,1461,745,807,23.4,40.6,1.1571
03/07/2004,3:00:00,0.7,900,-200,4.7,-200,932,-200,1494,750,817,21.8,46.6,1.1991
03/07/2004,4:00:00,0.4,828,-200,2.8,27,1077,41,1371,639,573,22.6,43,1.1629
03/07/2004,5:00:00,0.7,892,-200,4.5,74,964,68,1479,739,768,20.2,50.7,1.1844
03/07/2004,6:00:00,0.7,914,-200,5.9,69,912,69,1530,809,807,20.5,49.3,1176
03/07/2004,7:00:00,1.8,1096,-200,11.1,162,722,101,1743,1017,1204,21.4,48,1.2086
03/07/2004,8:00:00,2.3,1173,-200,14.4,208,648,120,1885,1130,1401,23.2,43.9,1.2344
03/07/2004,9:00:00,1.9,1125,-200,11.1,168,712,124,1725,1016,1256,25.3,40.7,1.2921
03/07/2004,10:00:00,1.7,1079,-200,9.9,139,781,113,1669,976,999,29.9,31.1,1.2883
03/07/2004,11:00:00,1.3,974,-200,8.8,104,872,97,1536,930,712,33.9,21.3,1.1067
03/07/2004,12:00:00,1.5,977,-200,9.9,99,865,94,1550,973,712,36.3,16,0.9465
03/07/2004,13:00:00,1.3,912,-200,7.4,89,946,86,1436,873,614,36.6,15.2,0.9177
03/07/2004,14:00:00,0.8,896,-200,6.1,57,992,70,1426,817,554,37.4,15.8,0.9998
03/07/2004,15:00:00,0.8,896,-200,6.2,64,1002,70,1391,822,722,37.9,15,0.9721
03/07/2004,16:00:00,1.1,956,-200,7.1,65,930,82,1479,862,636,38,16.8,1.0933
03/07/2004,17:00:00,1.2,970,-200,8,79,909,93,1524,900,664,36.9,17.5,1.0789
03/07/2004,18:00:00,1.2,929,-200,7.3,80,942,89,1454,869,624,35.3,17,0.9561
03/07/2004,19:00:00,1.4,947,-200,8.7,81,905,90,1484,926,659,31.9,20.4,0.9462
03/07/2004,20:00:00,1.1,1003,-200,7.5,59,864,67,1537,880,695,29.1,29.6,1.1792
03/07/2004,21:00:00,1.5,1045,-200,9,90,822,94,1658,940,920,27.4,33.4,1.2022
03/07/2004,22:00:00,2,1125,-200,11.6,122,728,109,1726,1035,1150,26.7,35.8,1.2318
03/07/2004,23:00:00,1.9,1138,-200,10.2,120,742,103,1710,985,1141,25.2,42.7,1.3473
04/07/2004,0:00:00,2.2,1217,-200,12.3,126,660,101,1840,1060,1227,24,51.9,1.5252
04/07/2004,1:00:00,1.1,983,-200,6.4,68,847,71,1585,831,887,24.5,44.4,1.3476
04/07/2004,2:00:00,1.1,1007,-200,7.2,65,816,71,1639,864,987,22.6,51,1.3805
04/07/2004,3:00:00,0.8,957,-200,6.1,-200,846,-200,1613,816,903,22.2,52.7,1.3891
04/07/2004,4:00:00,0.6,914,-200,4.3,38,949,49,1550,725,780,21.2,56.8,1.4094
04/07/2004,5:00:00,0.6,886,-200,3.8,31,971,43,1528,702,767,20.3,59.6,1.3994
04/07/2004,6:00:00,0.6,899,-200,4,40,972,44,1559,708,780,21.3,56.7,1.4178
04/07/2004,7:00:00,0.6,942,-200,4.2,36,968,42,1573,723,698,23,54.6,1.5177
04/07/2004,8:00:00,1.1,1022,-200,6.1,64,835,69,1669,817,821,23.7,54.3,1.5731
04/07/2004,9:00:00,1,1009,-200,6,56,859,65,1634,810,772,25.4,49.3,1.5732
04/07/2004,10:00:00,1,1025,-200,5.9,56,877,68,1606,809,690,29.6,37.7,1544
04/07/2004,11:00:00,1,977,-200,5.4,43,939,58,1543,783,586,33.9,26.2,1.3664
04/07/2004,12:00:00,0.8,936,-200,4.9,40,1007,52,1459,757,523,35.8,22.4,1.2933
04/07/2004,13:00:00,0.7,884,-200,3.9,34,1076,46,1394,703,488,37.9,18.8,1222
04/07/2004,14:00:00,0.4,809,-200,3.2,28,1185,40,1270,664,427,38.5,14.8,0.9942
04/07/2004,15:00:00,0.5,852,-200,4.1,32,1109,47,1307,718,468,39.3,14.5,1.0149
04/07/2004,16:00:00,0.6,872,-200,4,39,1106,56,1331,708,489,38.9,15.6,1.0613
04/07/2004,17:00:00,0.7,839,-200,4.8,52,1102,64,1298,752,515,37.9,12.7,0.8211
04/07/2004,18:00:00,0.9,854,-200,5.5,60,1064,71,1310,788,562,35.8,13.4,0.7749
04/07/2004,19:00:00,1.6,971,-200,9.1,104,900,103,1541,942,776,32.3,19.7,0.9345
04/07/2004,20:00:00,1.6,985,-200,9.1,102,866,97,1541,944,833,30.1,23.5,0.9869
04/07/2004,21:00:00,1.7,1027,-200,10.1,120,817,108,1631,981,1023,28.2,28.7,1.0806
04/07/2004,22:00:00,1.3,1012,-200,7.4,89,853,87,1580,876,967,26,35.7,1.1842
04/07/2004,23:00:00,1.9,1086,-200,9.9,121,766,104,1656,973,1089,25.3,39.2,1.2452
05/07/2004,0:00:00,1.5,1025,-200,9,107,790,93,1635,939,1103,24.7,38.7,1.1845
05/07/2004,1:00:00,0.6,848,-200,3.7,41,1034,55,1412,692,734,25.5,35.7,1.1499
05/07/2004,2:00:00,0.4,839,-200,3,34,1075,49,1405,652,671,22.5,43.2,1.1589
05/07/2004,3:00:00,0.3,814,-200,2.5,-200,1097,-200,1400,618,696,21.6,46.1,1.1761
05/07/2004,4:00:00,-200,816,-200,2.6,41,1073,56,1422,624,729,19.7,51.4,1.1688
05/07/2004,5:00:00,0.4,799,-200,2.4,38,1120,43,1387,613,641,21.6,45.7,1.1665
05/07/2004,6:00:00,0.7,879,-200,5.6,59,906,57,1521,792,825,21.1,47.3,1.1654
05/07/2004,7:00:00,2,1104,-200,14.3,165,697,80,1815,1125,1179,21.6,44.1,1.1269
05/07/2004,8:00:00,3.9,1344,-200,27.7,287,519,134,2311,1496,1651,23.7,37.9,1.0988
05/07/2004,9:00:00,3.6,1226,-200,19.1,317,632,157,1901,1272,1474,26,30.1,0.9953
05/07/2004,10:00:00,3.2,1157,-200,15.9,330,691,175,1779,1176,1370,30.6,23.2,1001
05/07/2004,11:00:00,2.2,1059,-200,12.3,204,798,147,1638,1060,1141,34.1,19.1,1.0048
05/07/2004,12:00:00,2.2,1076,-200,12.2,189,778,140,1633,1057,1076,36.2,18,1.0636
05/07/2004,13:00:00,2.1,1066,-200,11.7,165,783,137,1641,1041,1036,37.4,17.3,1.0914
05/07/2004,14:00:00,1.8,1049,-200,10.4,139,813,123,1580,994,881,39.5,15.6,1102
05/07/2004,15:00:00,2,1097,-200,12.7,156,776,138,1671,1074,960,40.4,14.9,1.1033
05/07/2004,16:00:00,1.8,1087,-200,11.1,130,791,132,1624,1018,883,40.1,16.1,1.1699
05/07/2004,17:00:00,3,1269,-200,19,173,633,174,1942,1269,1221,39.3,18.9,1.3251
05/07/2004,18:00:00,4.3,1328,-200,24.1,302,584,203,2072,1405,1518,37.3,19.9,1.2437
05/07/2004,19:00:00,3.5,1200,-200,19.1,239,654,176,1906,1270,1264,33.6,22.9,1.1747
05/07/2004,20:00:00,2.5,1098,-200,13.6,139,732,125,1768,1105,1061,30.7,28.9,1.2501
05/07/2004,21:00:00,1.8,1058,-200,10.7,92,776,98,1684,1004,947,28.8,32.8,1.2776
05/07/2004,22:00:00,1.9,1081,-200,11.3,104,738,103,1757,1025,1059,27.3,36.8,1.3207
05/07/2004,23:00:00,1.9,1062,-200,9.6,108,776,104,1674,962,1030,26.2,39.7,1.3249
06/07/2004,0:00:00,1.9,1078,-200,9.8,107,752,105,1694,971,1065,25.4,43,1.37
06/07/2004,1:00:00,0.9,917,-200,4.9,55,931,75,1497,761,893,25.8,41,1.3461
06/07/2004,2:00:00,0.7,881,-200,4.1,43,965,60,1510,718,837,23.3,48.4,1.3677
06/07/2004,3:00:00,0.6,865,-200,3.3,-200,1012,-200,1477,671,807,23.5,47.8,1.3607
06/07/2004,4:00:00,0.4,829,-200,2.2,23,1123,36,1410,602,596,23.5,46.7,1.3361
06/07/2004,5:00:00,0.7,913,-200,4.6,65,931,66,1540,743,884,21.8,52.3,1.3539
06/07/2004,6:00:00,1.6,1077,-200,10.2,165,742,97,1780,985,1170,21.8,52.5,1.3529
06/07/2004,7:00:00,3.8,1337,-200,23.3,274,565,115,2196,1386,1596,22.9,49.1,1.3546
06/07/2004,8:00:00,5.1,1467,-200,31,369,472,145,2460,1575,1873,24.9,43.3,1.3422
06/07/2004,9:00:00,3.4,1257,-200,17.6,308,611,162,1954,1227,1608,26.7,39.4,1.3556
06/07/2004,10:00:00,2.6,1227,-200,14.3,227,675,147,1835,1125,1470,30.5,32.9,1.4135
06/07/2004,11:00:00,2.2,1188,-200,13.7,178,693,132,1818,1108,1275,34.2,27.2,1.4404
06/07/2004,12:00:00,3.4,1301,-200,19.3,267,631,179,1953,1276,1407,38.2,20.9,1.3701
06/07/2004,13:00:00,3.4,1201,-200,19.3,278,657,174,1892,1278,1302,39.6,16.9,1.2028
06/07/2004,14:00:00,1.8,1058,-200,11.3,165,794,132,1622,1026,931,39.9,15.8,1141
06/07/2004,15:00:00,2,1037,-200,12.7,172,789,151,1604,1075,917,40.2,13.9,1.02
06/07/2004,16:00:00,2.4,1055,-200,15.3,216,762,168,1674,1157,985,39.6,13.2,0.9332
06/07/2004,17:00:00,3.8,1179,-200,22.5,306,661,192,1845,1364,1265,39.5,12.6,0.8894
06/07/2004,18:00:00,4.4,1298,-200,25,317,632,194,1946,1430,2475,37.9,13.9,0.9015
06/07/2004,19:00:00,3.9,1213,-200,21.1,251,654,155,1864,1327,2021,34.2,17.9,0.9444
06/07/2004,20:00:00,4,1233,-200,23.8,230,613,159,1975,1398,1834,32.6,20.6,0.9939
06/07/2004,21:00:00,2.5,1086,-200,14.9,154,737,125,1717,1145,1426,30.4,23.2,0.9889
06/07/2004,22:00:00,2.1,1056,-200,12.8,137,765,108,1668,1078,1272,28.8,25.1,0.9793
06/07/2004,23:00:00,2.4,1138,-200,14.3,133,681,110,1737,1128,1490,27.8,29.9,1.1018
07/07/2004,0:00:00,2.1,1112,-200,14.3,117,675,99,1771,1128,1440,26.9,32.6,1.1381
07/07/2004,1:00:00,1.6,992,-200,9.2,106,773,95,1609,948,1271,26.3,33.7,1.1377
07/07/2004,2:00:00,0.8,895,-200,5.1,55,931,69,1463,767,985,25.7,33.9,1.1065
07/07/2004,3:00:00,0.5,843,-200,3,-200,1046,-200,1377,655,826,24.8,36,1.1109
07/07/2004,4:00:00,0.4,828,-200,2.6,27,1073,45,1362,626,754,25.5,34.6,1.1096
07/07/2004,5:00:00,0.5,894,-200,4,46,997,53,1432,709,853,24,37.8,1.1077
07/07/2004,6:00:00,1.3,1072,-200,9.9,144,740,88,1673,976,1340,23.9,39.3,1.1522
07/07/2004,7:00:00,4.1,1425,-200,27.3,392,512,136,2305,1486,1869,24.8,38.4,1.1808
07/07/2004,8:00:00,4.1,1428,-200,27.9,358,496,141,2275,1500,2021,26.9,34.4,1.2036
07/07/2004,9:00:00,4,1359,-200,24.5,381,572,189,2081,1415,1902,29.6,28.7,1.1706
07/07/2004,10:00:00,2.2,1182,-200,14.2,261,730,166,1707,1122,1527,34.6,21.1,1.1398
07/07/2004,11:00:00,2,1117,-200,11.9,207,761,154,1623,1045,1260,38.3,17,1.1216
07/07/2004,12:00:00,2,1119,-200,13.1,155,741,149,1640,1088,1124,40.4,14.5,1.0736
07/07/2004,13:00:00,2.2,1068,-200,15.1,193,739,142,1683,1152,1309,42.6,9.6,0.8012
07/07/2004,14:00:00,2.2,1090,-200,14.1,195,743,130,1629,1120,1283,42.5,10.2,0.8478
07/07/2004,15:00:00,1.8,1056,-200,11.3,159,792,121,1555,1024,1068,41,11.6,0.8872
07/07/2004,16:00:00,1.8,1098,-200,10.8,120,799,116,1546,1007,937,41.3,13,1.0154
07/07/2004,17:00:00,3.3,1318,-200,21.5,228,635,177,1925,1339,1416,39.2,14.5,1.0106
07/07/2004,18:00:00,4.3,1348,-200,21.8,348,599,233,1903,1347,1611,36.9,17.9,1096
07/07/2004,19:00:00,5.3,1502,-200,29.8,337,538,223,2199,1546,1919,35.6,20.4,1.1646
07/07/2004,20:00:00,4.3,1373,-200,22.5,282,597,184,2005,1364,1745,33.7,22.6,1.1658
07/07/2004,21:00:00,3.6,1397,-200,21.8,228,580,165,2017,1346,1837,31.5,27.8,1.2671
07/07/2004,22:00:00,2.4,1286,-200,17.1,168,620,132,1880,1214,1759,31.1,29.3,1.3055
07/07/2004,23:00:00,2.1,1222,-200,15.4,173,661,122,1827,1161,1593,30.2,30.9,1.3026
08/07/2004,0:00:00,1.2,1069,-200,10.2,87,749,88,1627,983,1357,29.8,30.2,1.2502
08/07/2004,1:00:00,0.9,1011,-200,7.2,65,809,79,1532,864,1231,28.4,32.5,1.2361
08/07/2004,2:00:00,0.6,962,-200,5.8,43,853,60,1507,803,1066,27.5,34,1231
08/07/2004,3:00:00,0.5,919,-200,4.2,-200,910,-200,1443,723,992,26.8,35.3,1.2243
08/07/2004,4:00:00,-200,969,-200,5.1,43,866,60,1485,769,1063,24.5,40.4,1.2251
08/07/2004,5:00:00,0.6,986,-200,5.4,66,839,74,1503,784,1204,25.6,38.8,1.2545
08/07/2004,6:00:00,0.6,990,-200,6.2,57,848,62,1511,821,1079,27.5,34.6,1.2518
08/07/2004,7:00:00,2.2,1296,-200,16.9,231,603,115,1914,1208,1593,25.9,37.4,1.2289
08/07/2004,8:00:00,3.2,1371,-200,23.2,219,545,119,2082,1384,1745,28.5,32.5,1.2441
08/07/2004,9:00:00,3,1385,-200,18,288,596,155,1919,1240,1847,29.5,32.7,1.3229
08/07/2004,10:00:00,2.7,1381,-200,17.6,312,595,162,1903,1227,1845,29.8,33.1,1.3693
08/07/2004,11:00:00,3.2,1396,-200,20.3,361,587,189,1934,1306,1886,33.4,26.8,1.3586
08/07/2004,12:00:00,1.4,1070,-200,10.6,147,801,115,1538,1000,1039,40.3,15.8,1.1604
